"state","State_name","Population","date","category","count","grade"
"KS","Kansas *",2913314,2020-03-15,"positive",8,"B"
"KY","Kentucky ",4467673,2020-03-15,"positive",16,"A"
"LA","Louisiana ",4648794,2020-03-15,"positive",91,"A"
"MA","Massachusetts *",6892503,2020-03-15,"positive",138,"B"
"MD","Maryland ",6045680,2020-03-15,"positive",31,"A"
"ME","Maine ",1344212,2020-03-15,"positive",3,"A"
"MI","Michigan *",9986857,2020-03-15,"positive",1480,"B"
"MN","Minnesota ",5639632,2020-03-15,"positive",35,"A"
"MO","Missouri ",6840439,2020-03-15,"positive",5,"A"
"MS","Mississippi ",2976149,2020-03-15,"positive",10,"A"
"MT","Montana ",1068778,2020-03-15,"positive",7,"A"
"NC","North Carolina ",10488084,2020-03-15,"positive",32,"A"
"ND","North Dakota *",762062,2020-03-15,"positive",1,"B"
"NE","Nebraska ",1934408,2020-03-15,"positive",17,"A"
"NH","New Hampshire *",1359711,2020-03-15,"positive",13,"B"
"NJ","New Jersey ",8882190,2020-03-15,"positive",98,"A"
"NM","New Mexico ",2096829,2020-03-15,"positive",13,"A"
"NV","Nevada ",3080156,2020-03-15,"positive",21,"A"
"NY","New York ",19453561,2020-03-15,"positive",729,"A"
"OH","Ohio *",11689100,2020-03-15,"positive",36,"B"
"OK","Oklahoma *",3956971,2020-03-15,"positive",9,"B"
"OR","Oregon ",4217737,2020-03-15,"positive",36,"A"
"PA","Pennsylvania ",12801989,2020-03-15,"positive",63,"A"
"RI","Rhode Island *",1059361,2020-03-15,"positive",20,"B"
"SC","South Carolina *",5148714,2020-03-15,"positive",19,"B"
"SD","South Dakota ",884659,2020-03-15,"positive",9,"A"
"TN","Tennessee ",6829174,2020-03-15,"positive",39,"A"
"TX","Texas ",28995881,2020-03-15,"positive",56,"A"
"UT","Utah ",3205958,2020-03-15,"positive",28,"A"
"VA","Virginia ",8535519,2020-03-15,"positive",45,"A"
"VT","Vermont ",623989,2020-03-15,"positive",4,"A"
"WI","Wisconsin ",5822434,2020-03-15,"positive",33,"A"
"WV","West Virginia *",1792147,2020-03-15,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-15,"positive",3,"A"
"AK","Alaska ",731545,2020-03-14,"positive",1,"A"
"AL","Alabama *",4903185,2020-03-14,"positive",6,"B"
"AR","Arkansas ",3017804,2020-03-14,"positive",12,"A"
"AZ","Arizona *",7278717,2020-03-14,"positive",12,"B"
"CA","California *",39512223,2020-03-14,"positive",252,"B"
"CO","Colorado ",5758736,2020-03-14,"positive",101,"A"
"CT","Connecticut ",3565287,2020-03-14,"positive",11,"A"
"DC","District of Columbia ",705749,2020-03-14,"positive",10,"A"
"DE","Delaware ",973764,2020-03-14,"positive",6,"A"
"FL","Florida ",21477737,2020-03-14,"positive",77,"A"
"GA","Georgia ",10617423,2020-03-14,"positive",66,"A"
"HI","Hawaii ",1415872,2020-03-14,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-14,"positive",17,"A"
"ID","Idaho ",1787065,2020-03-14,"positive",2,"A"
"IL","Illinois ",16980127,2020-03-14,"positive",46,"A"
"IN","Indiana *",6732219,2020-03-14,"positive",15,"B"
"KS","Kansas *",2913314,2020-03-14,"positive",6,"B"
"KY","Kentucky ",4467673,2020-03-14,"positive",14,"A"
"LA","Louisiana ",4648794,2020-03-14,"positive",69,"A"
"MA","Massachusetts *",6892503,2020-03-14,"positive",138,"B"
"MD","Maryland ",6045680,2020-03-14,"positive",26,"A"
"ME","Maine ",1344212,2020-03-14,"positive",3,"A"
"MI","Michigan *",9986857,2020-03-14,"positive",1196,"B"
"MN","Minnesota ",5639632,2020-03-14,"positive",21,"A"
"MO","Missouri ",6840439,2020-03-14,"positive",4,"A"
"MS","Mississippi ",2976149,2020-03-14,"positive",6,"A"
"MT","Montana ",1068778,2020-03-14,"positive",5,"A"
"NC","North Carolina ",10488084,2020-03-14,"positive",23,"A"
"ND","North Dakota *",762062,2020-03-14,"positive",1,"B"
"NE","Nebraska ",1934408,2020-03-14,"positive",14,"A"
"NH","New Hampshire *",1359711,2020-03-14,"positive",7,"B"
"NJ","New Jersey ",8882190,2020-03-14,"positive",50,"A"
"NM","New Mexico ",2096829,2020-03-14,"positive",10,"A"
"NV","Nevada ",3080156,2020-03-14,"positive",20,"A"
"NY","New York ",19453561,2020-03-14,"positive",524,"A"
"OH","Ohio *",11689100,2020-03-14,"positive",13,"B"
"OK","Oklahoma *",3956971,2020-03-14,"positive",4,"B"
"OR","Oregon ",4217737,2020-03-14,"positive",30,"A"
"PA","Pennsylvania ",12801989,2020-03-14,"positive",47,"A"
"RI","Rhode Island *",1059361,2020-03-14,"positive",20,"B"
"SC","South Carolina *",5148714,2020-03-14,"positive",13,"B"
"SD","South Dakota ",884659,2020-03-14,"positive",9,"A"
"TN","Tennessee ",6829174,2020-03-14,"positive",32,"A"
"TX","Texas ",28995881,2020-03-14,"positive",51,"A"
"UT","Utah ",3205958,2020-03-14,"positive",6,"A"
"VA","Virginia ",8535519,2020-03-14,"positive",30,"A"
"VT","Vermont ",623989,2020-03-14,"positive",4,"A"
"WI","Wisconsin ",5822434,2020-03-14,"positive",19,"A"
"WV","West Virginia *",1792147,2020-03-14,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-14,"positive",2,"A"
"AK","Alaska ",731545,2020-03-13,"positive",1,"A"
"AL","Alabama *",4903185,2020-03-13,"positive",1,"B"
"AR","Arkansas ",3017804,2020-03-13,"positive",9,"A"
"AZ","Arizona *",7278717,2020-03-13,"positive",9,"B"
"CA","California *",39512223,2020-03-13,"positive",202,"B"
"CO","Colorado ",5758736,2020-03-13,"positive",72,"A"
"CT","Connecticut ",3565287,2020-03-13,"positive",6,"A"
"DC","District of Columbia ",705749,2020-03-13,"positive",10,"A"
"DE","Delaware ",973764,2020-03-13,"positive",4,"A"
"FL","Florida ",21477737,2020-03-13,"positive",50,"A"
"GA","Georgia ",10617423,2020-03-13,"positive",42,"A"
"HI","Hawaii ",1415872,2020-03-13,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-13,"positive",16,"A"
"ID","Idaho ",1787065,2020-03-13,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-13,"positive",32,"A"
"IN","Indiana *",6732219,2020-03-13,"positive",12,"B"
"KS","Kansas *",2913314,2020-03-13,"positive",6,"B"
"KY","Kentucky ",4467673,2020-03-13,"positive",11,"A"
"LA","Louisiana ",4648794,2020-03-13,"positive",36,"A"
"MA","Massachusetts *",6892503,2020-03-13,"positive",123,"B"
"MD","Maryland ",6045680,2020-03-13,"positive",17,"A"
"ME","Maine ",1344212,2020-03-13,"positive",3,"A"
"MI","Michigan *",9986857,2020-03-13,"positive",945,"B"
"MN","Minnesota ",5639632,2020-03-13,"positive",14,"A"
"MO","Missouri ",6840439,2020-03-13,"positive",2,"A"
"MS","Mississippi ",2976149,2020-03-13,"positive",4,"A"
"MT","Montana ",1068778,2020-03-13,"positive",1,"A"
"NC","North Carolina ",10488084,2020-03-13,"positive",15,"A"
"ND","North Dakota *",762062,2020-03-13,"positive",1,"B"
"NE","Nebraska ",1934408,2020-03-13,"positive",13,"A"
"NH","New Hampshire *",1359711,2020-03-13,"positive",6,"B"
"NJ","New Jersey ",8882190,2020-03-13,"positive",50,"A"
"NM","New Mexico ",2096829,2020-03-13,"positive",10,"A"
"NV","Nevada ",3080156,2020-03-13,"positive",11,"A"
"NY","New York ",19453561,2020-03-13,"positive",421,"A"
"OH","Ohio *",11689100,2020-03-13,"positive",13,"B"
"OK","Oklahoma *",3956971,2020-03-13,"positive",3,"B"
"OR","Oregon ",4217737,2020-03-13,"positive",30,"A"
"PA","Pennsylvania ",12801989,2020-03-13,"positive",41,"A"
"RI","Rhode Island *",1059361,2020-03-13,"positive",14,"B"
"SC","South Carolina *",5148714,2020-03-13,"positive",12,"B"
"SD","South Dakota ",884659,2020-03-13,"positive",9,"A"
"TN","Tennessee ",6829174,2020-03-13,"positive",26,"A"
"TX","Texas ",28995881,2020-03-13,"positive",39,"A"
"UT","Utah ",3205958,2020-03-13,"positive",6,"A"
"VA","Virginia ",8535519,2020-03-13,"positive",30,"A"
"VT","Vermont ",623989,2020-03-13,"positive",2,"A"
"WI","Wisconsin ",5822434,2020-03-13,"positive",19,"A"
"WV","West Virginia *",1792147,2020-03-13,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-13,"positive",1,"A"
"AK","Alaska ",731545,2020-03-12,"positive",0,"A"
"AL","Alabama *",4903185,2020-03-12,"positive",0,"B"
"AR","Arkansas ",3017804,2020-03-12,"positive",6,"A"
"AZ","Arizona *",7278717,2020-03-12,"positive",9,"B"
"CA","California *",39512223,2020-03-12,"positive",202,"B"
"CO","Colorado ",5758736,2020-03-12,"positive",45,"A"
"CT","Connecticut ",3565287,2020-03-12,"positive",6,"A"
"DC","District of Columbia ",705749,2020-03-12,"positive",10,"A"
"DE","Delaware ",973764,2020-03-12,"positive",4,"A"
"FL","Florida ",21477737,2020-03-12,"positive",32,"A"
"GA","Georgia ",10617423,2020-03-12,"positive",31,"A"
"HI","Hawaii ",1415872,2020-03-12,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-12,"positive",14,"A"
"ID","Idaho ",1787065,2020-03-12,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-12,"positive",25,"A"
"IN","Indiana *",6732219,2020-03-12,"positive",12,"B"
"KS","Kansas *",2913314,2020-03-12,"positive",4,"B"
"KY","Kentucky ",4467673,2020-03-12,"positive",8,"A"
"LA","Louisiana ",4648794,2020-03-12,"positive",14,"A"
"MA","Massachusetts *",6892503,2020-03-12,"positive",95,"B"
"MD","Maryland ",6045680,2020-03-12,"positive",12,"A"
"ME","Maine ",1344212,2020-03-12,"positive",1,"A"
"MI","Michigan *",9986857,2020-03-12,"positive",702,"B"
"MN","Minnesota ",5639632,2020-03-12,"positive",9,"A"
"MO","Missouri ",6840439,2020-03-12,"positive",1,"A"
"MS","Mississippi ",2976149,2020-03-12,"positive",1,"A"
"MT","Montana ",1068778,2020-03-12,"positive",1,"A"
"NC","North Carolina ",10488084,2020-03-12,"positive",12,"A"
"ND","North Dakota *",762062,2020-03-12,"positive",1,"B"
"NE","Nebraska ",1934408,2020-03-12,"positive",10,"A"
"NH","New Hampshire *",1359711,2020-03-12,"positive",6,"B"
"NJ","New Jersey ",8882190,2020-03-12,"positive",30,"A"
"NM","New Mexico ",2096829,2020-03-12,"positive",5,"A"
"NV","Nevada ",3080156,2020-03-12,"positive",7,"A"
"NY","New York ",19453561,2020-03-12,"positive",216,"A"
"OH","Ohio *",11689100,2020-03-12,"positive",5,"B"
"OK","Oklahoma *",3956971,2020-03-12,"positive",3,"B"
"OR","Oregon ",4217737,2020-03-12,"positive",19,"A"
"PA","Pennsylvania ",12801989,2020-03-12,"positive",22,"A"
"RI","Rhode Island *",1059361,2020-03-12,"positive",5,"B"
"SC","South Carolina *",5148714,2020-03-12,"positive",10,"B"
"SD","South Dakota ",884659,2020-03-12,"positive",8,"A"
"TN","Tennessee ",6829174,2020-03-12,"positive",18,"A"
"TX","Texas ",28995881,2020-03-12,"positive",23,"A"
"UT","Utah ",3205958,2020-03-12,"positive",4,"A"
"VA","Virginia ",8535519,2020-03-12,"positive",17,"A"
"VT","Vermont ",623989,2020-03-12,"positive",2,"A"
"WI","Wisconsin ",5822434,2020-03-12,"positive",8,"A"
"WV","West Virginia *",1792147,2020-03-12,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-12,"positive",1,"A"
"AK","Alaska ",731545,2020-03-11,"positive",0,"A"
"AL","Alabama *",4903185,2020-03-11,"positive",0,"B"
"AR","Arkansas ",3017804,2020-03-11,"positive",0,"A"
"AZ","Arizona *",7278717,2020-03-11,"positive",9,"B"
"CA","California *",39512223,2020-03-11,"positive",157,"B"
"CO","Colorado ",5758736,2020-03-11,"positive",28,"A"
"CT","Connecticut ",3565287,2020-03-11,"positive",3,"A"
"DC","District of Columbia ",705749,2020-03-11,"positive",5,"A"
"DE","Delaware ",973764,2020-03-11,"positive",1,"A"
"FL","Florida ",21477737,2020-03-11,"positive",28,"A"
"GA","Georgia ",10617423,2020-03-11,"positive",22,"A"
"HI","Hawaii ",1415872,2020-03-11,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-11,"positive",13,"A"
"ID","Idaho ",1787065,2020-03-11,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-11,"positive",19,"A"
"IN","Indiana *",6732219,2020-03-11,"positive",10,"B"
"KS","Kansas *",2913314,2020-03-11,"positive",1,"B"
"KY","Kentucky ",4467673,2020-03-11,"positive",8,"A"
"LA","Louisiana ",4648794,2020-03-11,"positive",6,"A"
"MA","Massachusetts *",6892503,2020-03-11,"positive",92,"B"
"MD","Maryland ",6045680,2020-03-11,"positive",9,"A"
"ME","Maine ",1344212,2020-03-11,"positive",0,"A"
"MI","Michigan *",9986857,2020-03-11,"positive",497,"B"
"MN","Minnesota ",5639632,2020-03-11,"positive",5,"A"
"MO","Missouri ",6840439,2020-03-11,"positive",1,"A"
"MS","Mississippi ",2976149,2020-03-11,"positive",0,"A"
"MT","Montana ",1068778,2020-03-11,"positive",0,"A"
"NC","North Carolina ",10488084,2020-03-11,"positive",7,"A"
"ND","North Dakota *",762062,2020-03-11,"positive",0,"B"
"NE","Nebraska ",1934408,2020-03-11,"positive",5,"A"
"NH","New Hampshire *",1359711,2020-03-11,"positive",4,"B"
"NJ","New Jersey ",8882190,2020-03-11,"positive",24,"A"
"NM","New Mexico ",2096829,2020-03-11,"positive",3,"A"
"NV","Nevada ",3080156,2020-03-11,"positive",5,"A"
"NY","New York ",19453561,2020-03-11,"positive",216,"A"
"OH","Ohio *",11689100,2020-03-11,"positive",4,"B"
"OK","Oklahoma *",3956971,2020-03-11,"positive",2,"B"
"OR","Oregon ",4217737,2020-03-11,"positive",19,"A"
"PA","Pennsylvania ",12801989,2020-03-11,"positive",16,"A"
"RI","Rhode Island *",1059361,2020-03-11,"positive",5,"B"
"SC","South Carolina *",5148714,2020-03-11,"positive",9,"B"
"SD","South Dakota ",884659,2020-03-11,"positive",5,"A"
"TN","Tennessee ",6829174,2020-03-11,"positive",7,"A"
"TX","Texas ",28995881,2020-03-11,"positive",21,"A"
"UT","Utah ",3205958,2020-03-11,"positive",2,"A"
"VA","Virginia ",8535519,2020-03-11,"positive",9,"A"
"VT","Vermont ",623989,2020-03-11,"positive",1,"A"
"WI","Wisconsin ",5822434,2020-03-11,"positive",3,"A"
"WV","West Virginia *",1792147,2020-03-11,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-11,"positive",0,"A"
"AK","Alaska ",731545,2020-03-10,"positive",0,"A"
"AL","Alabama *",4903185,2020-03-10,"positive",0,"B"
"AR","Arkansas ",3017804,2020-03-10,"positive",0,"A"
"AZ","Arizona *",7278717,2020-03-10,"positive",6,"B"
"CA","California *",39512223,2020-03-10,"positive",133,"B"
"CO","Colorado ",5758736,2020-03-10,"positive",12,"A"
"CT","Connecticut ",3565287,2020-03-10,"positive",2,"A"
"DC","District of Columbia ",705749,2020-03-10,"positive",5,"A"
"DE","Delaware ",973764,2020-03-10,"positive",0,"A"
"FL","Florida ",21477737,2020-03-10,"positive",19,"A"
"GA","Georgia ",10617423,2020-03-10,"positive",17,"A"
"HI","Hawaii ",1415872,2020-03-10,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-10,"positive",8,"A"
"ID","Idaho ",1787065,2020-03-10,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-10,"positive",19,"A"
"IN","Indiana *",6732219,2020-03-10,"positive",6,"B"
"KS","Kansas *",2913314,2020-03-10,"positive",1,"B"
"KY","Kentucky ",4467673,2020-03-10,"positive",6,"A"
"LA","Louisiana ",4648794,2020-03-10,"positive",1,"A"
"MA","Massachusetts *",6892503,2020-03-10,"positive",92,"B"
"MD","Maryland ",6045680,2020-03-10,"positive",6,"A"
"ME","Maine ",1344212,2020-03-10,"positive",0,"A"
"MI","Michigan *",9986857,2020-03-10,"positive",358,"B"
"MN","Minnesota ",5639632,2020-03-10,"positive",3,"A"
"MO","Missouri ",6840439,2020-03-10,"positive",1,"A"
"MS","Mississippi ",2976149,2020-03-10,"positive",0,"A"
"MT","Montana ",1068778,2020-03-10,"positive",0,"A"
"NC","North Carolina ",10488084,2020-03-10,"positive",7,"A"
"ND","North Dakota *",762062,2020-03-10,"positive",0,"B"
"NE","Nebraska ",1934408,2020-03-10,"positive",3,"A"
"NH","New Hampshire *",1359711,2020-03-10,"positive",4,"B"
"NJ","New Jersey ",8882190,2020-03-10,"positive",15,"A"
"NM","New Mexico ",2096829,2020-03-10,"positive",0,"A"
"NV","Nevada ",3080156,2020-03-10,"positive",1,"A"
"NY","New York ",19453561,2020-03-10,"positive",173,"A"
"OH","Ohio *",11689100,2020-03-10,"positive",3,"B"
"OK","Oklahoma *",3956971,2020-03-10,"positive",2,"B"
"OR","Oregon ",4217737,2020-03-10,"positive",15,"A"
"PA","Pennsylvania ",12801989,2020-03-10,"positive",12,"A"
"RI","Rhode Island *",1059361,2020-03-10,"positive",3,"B"
"SC","South Carolina *",5148714,2020-03-10,"positive",7,"B"
"SD","South Dakota ",884659,2020-03-10,"positive",0,"A"
"TN","Tennessee ",6829174,2020-03-10,"positive",7,"A"
"TX","Texas ",28995881,2020-03-10,"positive",13,"A"
"UT","Utah ",3205958,2020-03-10,"positive",2,"A"
"VA","Virginia ",8535519,2020-03-10,"positive",8,"A"
"VT","Vermont ",623989,2020-03-10,"positive",1,"A"
"WI","Wisconsin ",5822434,2020-03-10,"positive",2,"A"
"WV","West Virginia *",1792147,2020-03-10,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-10,"positive",0,"A"
"AK","Alaska ",731545,2020-03-09,"positive",0,"A"
"AL","Alabama *",4903185,2020-03-09,"positive",0,"B"
"AR","Arkansas ",3017804,2020-03-09,"positive",0,"A"
"AZ","Arizona *",7278717,2020-03-09,"positive",5,"B"
"CA","California *",39512223,2020-03-09,"positive",114,"B"
"CO","Colorado ",5758736,2020-03-09,"positive",9,"A"
"CT","Connecticut ",3565287,2020-03-09,"positive",1,"A"
"DC","District of Columbia ",705749,2020-03-09,"positive",1,"A"
"DE","Delaware ",973764,2020-03-09,"positive",0,"A"
"FL","Florida ",21477737,2020-03-09,"positive",18,"A"
"GA","Georgia ",10617423,2020-03-09,"positive",12,"A"
"HI","Hawaii ",1415872,2020-03-09,"positive",2,"A"
"IA","Iowa ",3155070,2020-03-09,"positive",3,"A"
"ID","Idaho ",1787065,2020-03-09,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-09,"positive",7,"A"
"IN","Indiana *",6732219,2020-03-09,"positive",2,"B"
"KS","Kansas *",2913314,2020-03-09,"positive",1,"B"
"KY","Kentucky ",4467673,2020-03-09,"positive",4,"A"
"LA","Louisiana ",4648794,2020-03-09,"positive",1,"A"
"MA","Massachusetts *",6892503,2020-03-09,"positive",41,"B"
"MD","Maryland ",6045680,2020-03-09,"positive",5,"A"
"ME","Maine ",1344212,2020-03-09,"positive",0,"A"
"MI","Michigan *",9986857,2020-03-09,"positive",254,"B"
"MN","Minnesota ",5639632,2020-03-09,"positive",2,"A"
"MO","Missouri ",6840439,2020-03-09,"positive",1,"A"
"MS","Mississippi ",2976149,2020-03-09,"positive",0,"A"
"MT","Montana ",1068778,2020-03-09,"positive",0,"A"
"NC","North Carolina ",10488084,2020-03-09,"positive",2,"A"
"ND","North Dakota *",762062,2020-03-09,"positive",0,"B"
"NE","Nebraska ",1934408,2020-03-09,"positive",3,"A"
"NH","New Hampshire *",1359711,2020-03-09,"positive",4,"B"
"NJ","New Jersey ",8882190,2020-03-09,"positive",11,"A"
"NM","New Mexico ",2096829,2020-03-09,"positive",0,"A"
"NV","Nevada ",3080156,2020-03-09,"positive",1,"A"
"NY","New York ",19453561,2020-03-09,"positive",142,"A"
"OH","Ohio *",11689100,2020-03-09,"positive",3,"B"
"OK","Oklahoma *",3956971,2020-03-09,"positive",1,"B"
"OR","Oregon ",4217737,2020-03-09,"positive",14,"A"
"PA","Pennsylvania ",12801989,2020-03-09,"positive",10,"A"
"RI","Rhode Island *",1059361,2020-03-09,"positive",3,"B"
"SC","South Carolina *",5148714,2020-03-09,"positive",7,"B"
"SD","South Dakota ",884659,2020-03-09,"positive",0,"A"
"TN","Tennessee ",6829174,2020-03-09,"positive",3,"A"
"TX","Texas ",28995881,2020-03-09,"positive",12,"A"
"UT","Utah ",3205958,2020-03-09,"positive",1,"A"
"VA","Virginia ",8535519,2020-03-09,"positive",3,"A"
"VT","Vermont ",623989,2020-03-09,"positive",1,"A"
"WI","Wisconsin ",5822434,2020-03-09,"positive",1,"A"
"WV","West Virginia *",1792147,2020-03-09,"positive",0,"B"
"WY","Wyoming ",578759,2020-03-09,"positive",0,"A"
"AK","Alaska ",731545,2020-03-08,"positive",0,"A"
"AL","Alabama *",4903185,2020-03-08,"positive",0,"B"
"AR","Arkansas ",3017804,2020-03-08,"positive",0,"A"
"AZ","Arizona *",7278717,2020-03-08,"positive",5,"B"
"CA","California *",39512223,2020-03-08,"positive",88,"B"
"CO","Colorado ",5758736,2020-03-08,"positive",8,"A"
"CT","Connecticut ",3565287,2020-03-08,"positive",1,"A"
"DC","District of Columbia ",705749,2020-03-08,"positive",1,"A"
"DE","Delaware ",973764,2020-03-08,"positive",0,"A"
"FL","Florida ",21477737,2020-03-08,"positive",17,"A"
"GA","Georgia ",10617423,2020-03-08,"positive",7,"A"
"HI","Hawaii ",1415872,2020-03-08,"positive",1,"A"
"IA","Iowa ",3155070,2020-03-08,"positive",0,"A"
"ID","Idaho ",1787065,2020-03-08,"positive",0,"A"
"IL","Illinois ",16980127,2020-03-08,"positive",6,"A"
"IN","Indiana *",6732219,2020-03-08,"positive",2,"B"
"KS","Kansas *",2913314,2020-03-08,"positive",1,"B"
"KY","Kentucky ",4467673,2020-03-08,"positive",1,"A"
"LA","Louisiana ",4648794,2020-03-08,"positive",0,"A"
"MA","Massachusetts *",6892503,2020-03-08,"positive",13,"B"
"MD","Maryland ",6045680,2020-03-08,"positive",3,"A"
"ME","Maine ",1344212,2020-03-08,"positive",0,"A"
"MI","Michigan *",9986857,2020-03-08,"positive",168,"B"
"MN","Minnesota ",5639632,2020-03-08,"positive",1,"A"
"MO","Missouri ",6840439,2020-03-08,"positive",1,"A"
"MS","Mississippi ",2976149,2020-03-08,"positive",0,"A"
"MT","Montana ",1068778,2020-03-08,"positive",0,"A"
"NC","North Carolina ",10488084,2020-03-08,"positive",2,"A"
"ND","North Dakota *",762062,2020-03-08,"positive",0,"B"
"NE","Nebraska ",1934408,2020-03-08,"positive",1,"A"
"NH","New Hampshire *",1359711,2020-03-08,"positive",4,"B"
"NJ","New Jersey ",8882190,2020-03-08,"positive",6,"A"
"NM","New Mexico ",2096829,2020-03-08,"positive",0,"A"
"NV","Nevada ",3080156,2020-03-08,"positive",1,"A"
"NY","New York ",19453561,2020-03-08,"positive",105,"A"
"OH","Ohio *",11689100,2020-03-08,"positive",0,"B"
"OK","Oklahoma *",3956971,2020-03-08,"positive",1,"B"
"OR","Oregon ",4217737,2020-03-08,"positive",14,"A"
"PA","Pennsylvania ",12801989,2020-03-08,"positive",6,"A"
"RI","Rhode Island *",1059361,2020-03-08,"positive",3,"B"
"SC","South Carolina *",5148714,2020-03-08,"positive",2,"B"
